pos,neg,neu,compound
0.083,0.163,0.754,-0.6124
0.263,0.0,0.737,0.6908
0.0,0.473,0.527,-0.8434
0.087,0.2,0.712,-0.5413
0.0,0.163,0.837,-0.5423
0.088,0.221,0.692,-0.7964
0.055,0.262,0.682,-0.8934
0.128,0.086,0.785,0.2292
0.084,0.0,0.916,0.2732
0.239,0.258,0.503,-0.5267
0.169,0.754,0.077,-0.8225
0.0,0.551,0.449,-0.8689
0.0,0.0,1.0,0.0
0.109,0.042,0.849,0.3818
0.06,0.23,0.71,-0.9349
0.238,0.0,0.762,0.7351
0.087,0.089,0.824,-0.0294
0.0,0.149,0.851,-0.6808
0.0,0.333,0.667,-0.8402
0.091,0.188,0.721,-0.7522
0.0,0.309,0.691,-0.7717
0.0,0.0,1.0,0.0
0.036,0.161,0.803,-0.6343
0.041,0.267,0.692,-0.8692
0.0,0.084,0.916,-0.4767
0.25,0.235,0.515,0.0516
0.0,0.167,0.833,-0.5859
0.148,0.072,0.78,0.4401
0.0,0.0,1.0,0.0
0.044,0.135,0.821,-0.6437
0.122,0.105,0.772,-0.024
0.113,0.29,0.597,-0.7096
0.136,0.03,0.834,0.7121
0.0,0.0,1.0,0.0
0.12,0.099,0.781,-0.0
0.155,0.068,0.777,0.3377
0.189,0.32,0.492,-0.3818
0.0,0.388,0.612,-0.932
0.209,0.0,0.791,0.6808
0.418,0.0,0.582,0.9607
0.048,0.143,0.808,-0.6249
0.151,0.054,0.795,0.5481
0.0,0.505,0.495,-0.6249
0.055,0.181,0.764,-0.743
0.0,0.237,0.763,-0.735
0.128,0.094,0.778,0.4618
0.0,0.552,0.448,-0.5719
0.0,0.24,0.76,-0.9274
0.161,0.061,0.778,0.5542
0.058,0.32,0.622,-0.7845
0.114,0.121,0.765,-0.1027
0.0,0.0,1.0,0.0
0.0,0.492,0.508,-0.9274
0.156,0.111,0.732,0.1027
0.471,0.149,0.381,0.8519
0.071,0.29,0.639,-0.8501
0.128,0.199,0.673,-0.4233
0.115,0.5,0.385,-0.9001
0.0,0.35,0.65,-0.9565
0.0,0.388,0.612,-0.9799
0.231,0.0,0.769,0.2732
0.0,0.452,0.548,-0.9217
0.164,0.357,0.478,-0.842
0.212,0.131,0.657,0.3818
0.0,0.0,1.0,0.0
0.0,0.231,0.769,-0.2732
0.307,0.0,0.693,0.4767
0.133,0.297,0.57,-0.5574
0.149,0.176,0.676,-0.1531
0.0,0.419,0.581,-0.837
0.129,0.17,0.701,-0.3612
0.0,0.449,0.551,-0.5713
0.0,0.0,1.0,0.0
0.327,0.35,0.323,-0.128
0.123,0.092,0.785,0.0516
0.18,0.271,0.549,-0.4893
0.097,0.199,0.704,-0.749
0.064,0.094,0.842,-0.4902
0.0,0.0,1.0,0.0
0.17,0.249,0.58,-0.4663
0.187,0.156,0.657,0.2973
0.036,0.133,0.831,-0.6705
0.09,0.079,0.832,0.128
0.209,0.095,0.696,0.6597
0.065,0.154,0.781,-0.6885
0.166,0.168,0.667,-0.2732
0.0,0.462,0.538,-0.6486
0.0,0.351,0.649,-0.9393
0.0,0.535,0.465,-0.6801
0.0,0.247,0.753,-0.7096
0.109,0.0,0.891,0.6705
0.0,0.0,1.0,0.0
0.065,0.174,0.761,-0.7977
0.101,0.0,0.899,0.4449
0.203,0.309,0.488,-0.3182
0.426,0.056,0.517,0.8348
0.263,0.225,0.512,0.4935
0.139,0.122,0.738,0.0015
0.0,0.0,1.0,0.0
0.0,0.157,0.843,-0.5994
0.101,0.205,0.694,-0.507
0.318,0.0,0.682,0.4215
0.0,0.31,0.69,-0.802
0.288,0.144,0.568,0.7003
0.024,0.278,0.698,-0.9129
0.203,0.089,0.709,0.5859
0.0,0.216,0.784,-0.5106
0.0,0.307,0.693,-0.7964
0.061,0.15,0.789,-0.6697
0.0,0.514,0.486,-0.8126
0.0,0.193,0.807,-0.4767
0.0,0.265,0.735,-0.7579
0.069,0.0,0.931,0.1531
0.109,0.251,0.64,-0.8838
0.0,0.323,0.677,-0.6486
0.202,0.05,0.748,0.7974
0.106,0.117,0.778,-0.1027
0.227,0.0,0.773,0.6249
0.123,0.06,0.817,0.3182
0.0,0.135,0.865,-0.3612
0.0,0.316,0.684,-0.5719
0.233,0.0,0.767,0.6486
0.0,0.188,0.812,-0.7717
0.051,0.246,0.703,-0.7184
0.28,0.168,0.552,0.743
0.047,0.19,0.763,-0.8555
0.0,0.0,1.0,0.0
0.109,0.0,0.891,0.4717
0.0,0.538,0.462,-0.5423
0.0,0.538,0.462,-0.5423
0.312,0.156,0.532,0.4767
0.0,0.0,1.0,0.0
0.0,0.23,0.77,-0.4572
0.167,0.165,0.668,0.0258
0.0,0.322,0.678,-0.5859
0.073,0.0,0.927,0.4588
0.197,0.136,0.667,0.296
0.0,0.517,0.483,-0.9524
0.0,0.545,0.455,-0.5574
0.083,0.0,0.917,0.5719
0.114,0.0,0.886,0.3818
0.0,0.17,0.83,-0.6486
0.073,0.041,0.886,0.289
0.0,0.323,0.677,-0.6486
0.162,0.0,0.838,0.7003
0.087,0.132,0.78,-0.2247
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.107,0.337,0.556,-0.7003
0.201,0.201,0.599,0.0018
0.0,0.29,0.71,-0.8398
0.136,0.0,0.864,0.6249
0.0,0.0,1.0,0.0
0.0,0.203,0.797,-0.7274
0.0,0.192,0.808,-0.6908
0.17,0.22,0.61,-0.5038
0.0,0.0,1.0,0.0
0.103,0.136,0.762,-0.25
0.166,0.152,0.681,0.1635
0.212,0.136,0.652,0.34
0.076,0.168,0.757,-0.1477
0.0,0.262,0.738,-0.7506
0.13,0.466,0.405,-0.8519
0.0,0.352,0.648,-0.7165
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.13,0.0,0.87,0.2732
0.247,0.0,0.753,0.3182
0.098,0.262,0.64,-0.8807
0.329,0.0,0.671,0.7074
0.0,0.0,1.0,0.0
0.384,0.0,0.616,0.3597
0.0,0.063,0.937,-0.1045
0.0,0.688,0.312,-0.6597
0.289,0.0,0.711,0.9081
0.105,0.088,0.807,0.2144
0.0,0.0,1.0,0.0
0.113,0.199,0.687,-0.5986
0.057,0.322,0.621,-0.9022
0.0,0.0,1.0,0.0
0.0,0.49,0.51,-0.8271
0.103,0.0,0.897,0.5859
0.193,0.129,0.678,0.2023
0.532,0.0,0.468,0.8885
0.195,0.221,0.584,-0.1027
0.133,0.281,0.587,-0.7006
0.286,0.0,0.714,0.4215
0.074,0.0,0.926,0.5927
0.225,0.114,0.661,0.5684
0.16,0.0,0.84,0.7418
0.0,0.0,1.0,0.0
0.381,0.619,0.0,-0.4019
0.0,0.0,1.0,0.0
0.245,0.0,0.755,0.0772
0.0,0.236,0.764,-0.5279
0.0,0.0,1.0,0.0
0.223,0.137,0.64,0.2023
0.118,0.188,0.694,-0.1779
0.0,0.096,0.904,-0.5267
0.123,0.104,0.773,0.1395
0.0,0.192,0.808,-0.8225
0.0,0.186,0.814,-0.8255
0.0,0.249,0.751,-0.8388
0.0,0.0,1.0,0.0
0.119,0.307,0.573,-0.802
0.0,0.205,0.795,-0.5574
0.137,0.0,0.863,0.5574
0.21,0.199,0.59,0.0772
0.143,0.0,0.857,0.5423
0.237,0.0,0.763,0.4215
0.105,0.0,0.895,0.5719
0.214,0.229,0.557,-0.3612
0.189,0.28,0.53,-0.296
0.102,0.318,0.581,-0.6674
0.04,0.198,0.762,-0.7351
0.0,0.295,0.705,-0.6808
0.078,0.157,0.765,-0.5984
0.24,0.0,0.76,0.6249
0.0,0.223,0.777,-0.3182
0.126,0.121,0.754,0.0258
0.0,0.124,0.876,-0.6249
0.055,0.42,0.525,-0.9607
0.0,0.245,0.755,-0.9277
0.115,0.124,0.762,-0.05
0.31,0.27,0.42,-0.3493
0.0,0.0,1.0,0.0
0.14,0.062,0.798,0.2382
0.128,0.126,0.746,-0.2261
0.0,0.0,1.0,0.0
0.0,0.498,0.502,-0.7876
0.0,0.0,1.0,0.0
0.0,0.657,0.343,-0.91
0.263,0.0,0.737,0.9325
0.0,0.0,1.0,0.0
0.0,0.324,0.676,-0.34
0.0,0.193,0.807,-0.6486
0.0,0.133,0.867,-0.5789
0.087,0.196,0.717,-0.5446
0.0,0.225,0.775,-0.7003
0.048,0.084,0.867,-0.3612
0.087,0.337,0.577,-0.9707
0.151,0.237,0.612,-0.2732
0.186,0.085,0.729,0.5913
0.3,0.187,0.513,0.4657
0.0,0.194,0.806,-0.34
0.559,0.0,0.441,0.8658
0.171,0.152,0.676,0.2144
0.0,0.0,1.0,0.0
0.079,0.123,0.799,-0.5038
0.0,0.355,0.645,-0.9217
0.0,0.22,0.78,-0.4767
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.18,0.82,-0.872
0.0,0.405,0.595,-0.5267
0.033,0.298,0.668,-0.9062
0.0,0.0,1.0,0.0
0.073,0.21,0.717,-0.4715
0.0,0.034,0.966,-0.0572
0.513,0.037,0.45,0.9729
0.0,0.205,0.795,-0.891
0.204,0.246,0.55,-0.5267
0.208,0.396,0.396,-0.4391
0.0,0.444,0.556,-0.6115
0.0,0.0,1.0,0.0
0.09,0.296,0.613,-0.9371
0.108,0.227,0.664,-0.5267
0.26,0.19,0.55,-0.1531
0.0,0.359,0.641,-0.9231
0.0,0.252,0.748,-0.8126
0.092,0.297,0.61,-0.9201
0.0,0.328,0.672,-0.9442
0.0,0.144,0.856,-0.4023
0.0,0.481,0.519,-0.5719
0.263,0.079,0.658,0.8881
0.135,0.215,0.649,-0.744
0.097,0.219,0.684,-0.7964
0.309,0.169,0.522,0.5423
0.162,0.0,0.838,0.4767
0.0,0.529,0.471,-0.6697
0.0,0.52,0.48,-0.7579
0.21,0.0,0.79,0.7346
0.153,0.109,0.738,0.1779
0.0,0.238,0.762,-0.875
0.092,0.131,0.777,-0.2023
0.0,0.27,0.73,-0.5719
0.068,0.464,0.468,-0.9186
0.287,0.294,0.42,-0.2732
0.239,0.416,0.345,-0.2621
0.0,0.254,0.746,-0.7342
0.085,0.23,0.685,-0.8979
0.195,0.0,0.805,0.8481
0.176,0.08,0.745,0.5927
0.0,0.512,0.488,-0.6369
0.27,0.298,0.432,-0.2677
0.212,0.364,0.424,-0.5423
0.021,0.102,0.877,-0.6705
0.176,0.136,0.687,0.0731
0.247,0.181,0.573,0.128
0.0,0.444,0.556,-0.6115
0.219,0.126,0.656,0.6249
0.059,0.39,0.551,-0.9531
0.0,0.481,0.519,-0.5719
0.114,0.285,0.601,-0.6908
0.157,0.277,0.566,-0.4404
0.194,0.194,0.612,0.0
0.0,0.0,1.0,0.0
0.0,0.205,0.795,-0.3818
0.049,0.187,0.764,-0.765
0.199,0.053,0.748,0.6908
0.0,0.211,0.789,-0.6124
0.195,0.182,0.623,-0.0534
0.209,0.415,0.376,-0.411
0.326,0.0,0.674,0.4404
0.114,0.265,0.621,-0.6557
0.105,0.146,0.749,-0.296
0.204,0.324,0.472,-0.5859
0.198,0.2,0.602,-0.2732
0.203,0.0,0.797,0.4215
0.0,0.296,0.704,-0.8436
0.0,0.239,0.761,-0.296
0.077,0.077,0.846,0.0
0.203,0.517,0.28,-0.6705
0.03,0.233,0.737,-0.8689
0.07,0.293,0.638,-0.7717
0.0,0.259,0.741,-0.5423
0.0,0.048,0.952,-0.1027
0.149,0.344,0.507,-0.7506
0.173,0.135,0.692,0.0
0.0,0.22,0.78,-0.7346
0.063,0.252,0.685,-0.91
0.0,0.0,1.0,0.0
0.145,0.265,0.59,-0.8275
0.0,0.188,0.812,-0.7184
0.113,0.123,0.764,-0.0754
0.0,0.395,0.605,-0.7601
0.127,0.211,0.663,-0.34
0.0,0.0,1.0,0.0
0.2,0.0,0.8,0.3612
0.168,0.0,0.832,0.6428
0.0,0.066,0.934,-0.34
0.0,0.295,0.705,-0.7402
0.118,0.313,0.569,-0.8984
0.167,0.0,0.833,0.5267
0.084,0.258,0.658,-0.8641
0.121,0.0,0.879,0.296
0.14,0.0,0.86,0.5023
0.28,0.0,0.72,0.7506
0.048,0.229,0.723,-0.8303
0.301,0.0,0.699,0.596
0.209,0.134,0.657,0.296
0.0,0.541,0.459,-0.9477
0.138,0.29,0.571,-0.4939
0.0,0.116,0.884,-0.7073
0.0,0.308,0.692,-0.8689
0.0,0.229,0.771,-0.3976
0.0,0.653,0.347,-0.9217
0.539,0.0,0.461,0.802
0.559,0.0,0.441,0.5859
0.207,0.103,0.69,0.8271
0.071,0.308,0.621,-0.8934
0.088,0.223,0.69,-0.6486
0.136,0.0,0.864,0.5106
0.0,0.0,1.0,0.0
0.06,0.0,0.94,0.3182
0.0,0.187,0.813,-0.5216
0.308,0.126,0.566,0.4404
0.152,0.205,0.643,-0.2263
0.0,0.159,0.841,-0.1779
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.201,0.0,0.799,0.8625
0.084,0.554,0.361,-0.9393
0.187,0.131,0.682,0.4939
0.141,0.0,0.859,0.3182
0.116,0.056,0.828,0.4019
0.126,0.082,0.791,0.5574
0.106,0.541,0.353,-0.9022
0.0,0.0,1.0,0.0
0.0,0.163,0.837,-0.6249
0.155,0.0,0.845,0.296
0.295,0.0,0.705,0.6444
0.0,0.0,1.0,0.0
0.141,0.191,0.668,-0.4559
0.0,0.462,0.538,-0.7184
0.326,0.0,0.674,0.4404
0.159,0.163,0.678,-0.0258
0.0,0.487,0.513,-0.9081
0.0,0.223,0.777,-0.6486
0.0,0.333,0.667,-0.5423
0.063,0.251,0.685,-0.8127
0.0,0.195,0.805,-0.8028
0.0,0.518,0.482,-0.6486
0.0,0.376,0.624,-0.7203
0.047,0.211,0.742,-0.8271
0.053,0.256,0.691,-0.875
0.169,0.519,0.312,-0.765
0.189,0.182,0.629,-0.1531
0.0,0.423,0.577,-0.765
0.0,0.194,0.806,-0.2334
0.129,0.121,0.75,0.1027
0.243,0.303,0.455,-0.2006
0.109,0.236,0.655,-0.4404
0.234,0.141,0.625,0.6597
0.088,0.134,0.778,-0.5719
0.0,0.259,0.741,-0.743
0.0,0.631,0.369,-0.729
0.222,0.251,0.526,-0.128
0.215,0.272,0.514,-0.1965
0.069,0.35,0.581,-0.7458
0.0,0.397,0.603,-0.9042
0.081,0.341,0.578,-0.829
0.173,0.053,0.774,0.6597
0.152,0.128,0.72,0.3818
0.0,0.0,1.0,0.0
0.276,0.0,0.724,0.51
0.053,0.123,0.823,-0.4019
0.0,0.356,0.644,-0.93
0.0,0.605,0.395,-0.8934
0.0,0.32,0.68,-0.6908
0.095,0.181,0.724,-0.7003
0.321,0.106,0.573,0.9545
0.583,0.0,0.417,0.6369
0.077,0.186,0.738,-0.6124
0.0,0.329,0.671,-0.8534
0.0,0.0,1.0,0.0
0.073,0.201,0.726,-0.5106
0.0,0.33,0.67,-0.8126
0.0,0.207,0.793,-0.5267
0.191,0.283,0.526,-0.34
0.0,0.255,0.745,-0.34
0.0,0.283,0.717,-0.8176
0.0,0.0,1.0,0.0
0.091,0.179,0.73,-0.4408
0.0,0.405,0.595,-0.5267
0.211,0.178,0.611,0.1141
0.0,0.186,0.814,-0.8074
0.059,0.257,0.684,-0.7964
0.0,0.0,1.0,0.0
0.3,0.0,0.7,0.5927
0.094,0.317,0.589,-0.8151
0.0,0.107,0.893,-0.4767
0.143,0.0,0.857,0.3612
0.0,0.314,0.686,-0.4939
0.0,0.365,0.635,-0.6808
0.158,0.462,0.38,-0.7003
0.057,0.2,0.743,-0.7003
0.149,0.183,0.668,-0.4019
0.108,0.159,0.733,-0.296
0.0,0.328,0.672,-0.6597
0.0,0.0,1.0,0.0
0.422,0.0,0.578,0.886
0.218,0.12,0.662,0.4767
0.0,0.0,1.0,0.0
0.085,0.0,0.915,0.0772
0.0,0.209,0.791,-0.6136
0.044,0.111,0.845,-0.4588
0.0,0.136,0.864,-0.5809
0.0,0.593,0.407,-0.8074
0.244,0.131,0.626,0.4857
0.087,0.204,0.709,-0.7852
0.177,0.172,0.651,-0.2263
0.0,0.523,0.477,-0.8683
0.136,0.23,0.634,-0.7845
0.143,0.312,0.545,-0.6486
0.0,0.157,0.843,-0.6249
0.0,0.0,1.0,0.0
0.223,0.056,0.72,0.774
0.0,0.701,0.299,-0.6901
0.088,0.136,0.775,-0.5079
0.032,0.254,0.713,-0.8467
0.064,0.214,0.721,-0.8176
0.104,0.181,0.715,-0.3862
0.085,0.242,0.673,-0.5442
0.116,0.134,0.75,-0.1243
0.084,0.156,0.76,-0.1101
0.233,0.176,0.591,-0.2617
0.167,0.0,0.833,0.8137
0.0,0.647,0.353,-0.9001
0.0,0.062,0.937,-0.296
0.0,0.471,0.529,-0.8402
0.042,0.0,0.958,0.0772
0.138,0.122,0.741,-0.1779
0.132,0.0,0.868,0.6124
0.155,0.079,0.766,0.3612
0.0,0.038,0.962,-0.0572
0.14,0.221,0.64,-0.3384
0.144,0.15,0.706,-0.3169
0.0,0.499,0.501,-0.9633
0.0,0.309,0.691,-0.7717
0.0,0.609,0.391,-0.8316
0.104,0.218,0.678,-0.8481
0.076,0.161,0.763,-0.4588
0.0,0.416,0.584,-0.6908
0.0,0.202,0.798,-0.7003
0.0,0.304,0.696,-0.5423
0.277,0.383,0.34,-0.4939
0.101,0.085,0.814,0.1154
0.0,0.212,0.788,-0.6486
0.115,0.472,0.413,-0.8316
0.0,0.435,0.565,-0.8271
0.0,0.257,0.743,-0.5859
0.0,0.236,0.764,-0.5256
0.045,0.191,0.764,-0.6369
0.11,0.108,0.782,0.0258
0.073,0.198,0.729,-0.7003
0.0,0.346,0.654,-0.8126
0.293,0.416,0.291,-0.7964
0.129,0.373,0.498,-0.7845
0.0,0.234,0.766,-0.8934
0.084,0.214,0.702,-0.5994
0.099,0.19,0.711,-0.749
0.116,0.113,0.771,-0.2263
0.319,0.076,0.605,0.9016
0.184,0.164,0.651,-0.1779
0.0,0.573,0.427,-0.9201
0.167,0.201,0.632,-0.1531
0.0,0.302,0.698,-0.5994
0.113,0.188,0.699,-0.4215
0.0,0.385,0.615,-0.8176
0.0,0.32,0.68,-0.7943
0.0,0.496,0.504,-0.7845
0.15,0.06,0.79,0.5729
0.406,0.161,0.433,0.6369
0.311,0.069,0.62,0.9398
0.1,0.119,0.781,-0.242
0.0,0.0,1.0,0.0
0.071,0.253,0.676,-0.8551
0.092,0.218,0.691,-0.743
0.188,0.208,0.604,-0.149
0.155,0.092,0.753,0.3612
0.083,0.204,0.713,-0.4692
0.086,0.243,0.671,-0.7783
0.159,0.164,0.676,-0.2732
0.0,0.097,0.903,-0.2337
0.0,0.0,1.0,0.0
0.03,0.315,0.656,-0.9545
0.0,0.0,1.0,0.0
0.109,0.0,0.891,0.4215
0.0,0.404,0.596,-0.5256
0.092,0.124,0.783,-0.1779
0.0,0.0,1.0,0.0
0.179,0.0,0.821,0.3612
0.0,0.285,0.715,-0.6115
0.101,0.144,0.755,-0.0516
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.095,0.312,0.592,-0.765
0.0,0.648,0.352,-0.8481
0.073,0.197,0.73,-0.4939
0.0,0.286,0.714,-0.1531
0.0,0.0,1.0,0.0
0.111,0.374,0.516,-0.7988
0.0,0.343,0.657,-0.836
0.0,0.0,1.0,0.0
0.0,0.522,0.478,-0.7625
0.188,0.146,0.666,0.0083
0.0,0.364,0.636,-0.8625
0.089,0.136,0.775,-0.296
0.0,0.0,1.0,0.0
0.178,0.0,0.822,0.0772
0.049,0.168,0.784,-0.6369
0.086,0.341,0.573,-0.9442
0.162,0.0,0.838,0.4404
0.167,0.0,0.833,0.4939
0.0,0.181,0.819,-0.8634
0.215,0.0,0.785,0.9014
0.145,0.22,0.636,-0.3182
0.239,0.254,0.507,-0.0516
0.0,0.25,0.75,-0.25
0.047,0.39,0.562,-0.9725
0.0,0.64,0.36,-0.7964
0.174,0.0,0.826,0.743
0.055,0.246,0.699,-0.8297
0.137,0.0,0.863,0.7579
0.0,0.39,0.61,-0.7506
0.0,0.296,0.704,-0.8779
0.129,0.318,0.553,-0.6258
0.294,0.248,0.458,-0.0772
0.0,0.481,0.519,-0.7579
0.208,0.0,0.792,0.2732
0.079,0.44,0.481,-0.8885
0.085,0.142,0.772,-0.34
0.207,0.104,0.689,0.6369
0.0,0.276,0.724,-0.7906
0.234,0.068,0.698,0.8481
0.143,0.0,0.857,0.3612
0.025,0.135,0.84,-0.6808
0.123,0.142,0.736,-0.4019
0.0,0.0,1.0,0.0
0.0,0.592,0.408,-0.8271
0.094,0.062,0.844,0.25
0.106,0.481,0.413,-0.8773
0.0,0.844,0.156,-0.6597
0.12,0.131,0.749,-0.1808
0.244,0.0,0.756,0.4404
0.0,0.297,0.703,-0.5859
0.181,0.0,0.819,0.2732
0.156,0.267,0.576,-0.4019
0.232,0.156,0.613,0.6808
0.0,0.0,1.0,0.0
0.127,0.082,0.791,-0.0754
0.068,0.183,0.749,-0.5994
0.044,0.192,0.763,-0.8085
0.034,0.064,0.902,-0.2732
0.0,0.384,0.616,-0.8748
0.182,0.111,0.708,0.25
0.141,0.264,0.595,-0.3164
0.133,0.22,0.647,-0.1779
0.397,0.0,0.603,0.8481
0.0,0.384,0.616,-0.978
0.0,0.339,0.661,-0.9231
0.0,0.407,0.593,-0.8033
0.35,0.044,0.606,0.9201
0.345,0.181,0.474,0.8625
0.0,0.374,0.626,-0.8793
0.121,0.161,0.718,-0.2247
0.17,0.229,0.601,-0.7269
0.046,0.46,0.495,-0.9766
0.0,0.589,0.411,-0.8625
0.136,0.235,0.629,-0.7783
0.091,0.0,0.909,0.0772
0.0,0.423,0.577,-0.9001
0.0,0.0,1.0,0.0
0.092,0.27,0.638,-0.721
0.36,0.0,0.64,0.8934
0.0,0.589,0.411,-0.6486
0.371,0.0,0.629,0.6486
0.0,0.64,0.36,-0.8352
0.0,0.449,0.551,-0.9712
0.0,0.18,0.82,-0.6908
0.295,0.0,0.705,0.5574
0.317,0.188,0.495,0.3818
0.076,0.15,0.774,-0.6442
0.251,0.318,0.431,-0.5719
0.242,0.0,0.758,0.4341
0.304,0.066,0.629,0.7783
0.552,0.0,0.448,0.5719
0.103,0.0,0.897,0.4497
0.062,0.046,0.893,0.2023
0.098,0.052,0.85,0.34
0.0,0.0,1.0,0.0
0.0,0.688,0.312,-0.6597
0.0,0.249,0.751,-0.9559
0.083,0.257,0.66,-0.743
0.1,0.431,0.469,-0.8628
0.0,0.0,1.0,0.0
0.135,0.0,0.865,0.4215
0.084,0.276,0.64,-0.8983
0.142,0.062,0.796,0.3612
0.04,0.0,0.96,0.2755
0.196,0.199,0.605,-0.0423
0.0,0.345,0.655,-0.836
0.215,0.062,0.723,0.685
0.0,0.0,1.0,0.0
0.176,0.361,0.462,-0.6597
0.218,0.264,0.517,-0.4215
0.08,0.195,0.725,-0.7351
0.099,0.066,0.834,0.2105
0.0,0.194,0.806,-0.6249
0.0,0.145,0.855,-0.5504
0.089,0.0,0.911,0.4973
0.0,0.254,0.746,-0.5267
0.126,0.116,0.758,0.0516
0.143,0.0,0.857,0.3612
0.0,0.185,0.815,-0.6486
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.223,0.777,-0.6486
0.0,0.226,0.774,-0.8078
0.0,0.08,0.92,-0.0772
0.162,0.239,0.599,-0.4767
0.0,0.116,0.884,-0.7003
0.282,0.308,0.411,0.0258
0.0,0.0,1.0,0.0
0.281,0.0,0.719,0.9432
0.158,0.317,0.525,-0.8481
0.0,0.722,0.278,-0.8316
0.142,0.101,0.757,0.4482
0.199,0.28,0.521,-0.1779
0.206,0.0,0.794,0.6369
0.053,0.485,0.462,-0.9665
0.056,0.0,0.944,0.4404
0.0,0.211,0.789,-0.7096
0.0,0.176,0.824,-0.5721
0.0,0.18,0.82,-0.836
0.0,0.065,0.935,-0.2382
0.12,0.147,0.733,-0.4767
0.0,0.229,0.771,-0.7906
0.104,0.0,0.896,0.4404
0.0,0.34,0.66,-0.5574
0.11,0.38,0.51,-0.7845
0.0,0.612,0.388,-0.836
0.0,0.164,0.836,-0.4497
0.233,0.072,0.695,0.7717
0.0,0.275,0.725,-0.5859
0.0,0.0,1.0,0.0
0.211,0.28,0.509,-0.2071
0.34,0.241,0.419,-0.4767
0.128,0.0,0.872,0.3612
0.197,0.11,0.694,0.3612
0.107,0.509,0.384,-0.9279
0.0,0.463,0.537,-0.8807
0.0,0.0,1.0,0.0
0.0,0.103,0.897,-0.5365
0.039,0.332,0.629,-0.9638
0.0,0.163,0.837,-0.8402
0.0,0.321,0.679,-0.9161
0.153,0.129,0.718,0.128
0.0,0.236,0.764,-0.7964
0.0,0.262,0.738,-0.7964
0.098,0.132,0.769,-0.4404
0.041,0.08,0.879,-0.2609
0.067,0.263,0.67,-0.8481
0.0,0.524,0.476,-0.8316
0.131,0.044,0.825,0.6757
0.0,0.158,0.842,-0.5216
0.0,0.264,0.736,-0.5368
0.287,0.051,0.662,0.9225
0.221,0.14,0.638,0.2263
0.114,0.439,0.447,-0.8402
0.0,0.54,0.46,-0.6901
0.121,0.174,0.705,-0.5719
0.0,0.346,0.654,-0.5719
0.0,0.137,0.863,-0.5859
0.0,0.375,0.625,-0.8316
0.0,0.235,0.765,-0.6115
0.424,0.159,0.417,0.8807
0.0,0.0,1.0,0.0
0.04,0.127,0.833,-0.7351
0.328,0.093,0.579,0.743
0.0,0.224,0.776,-0.8786
0.0,0.0,1.0,0.0
0.161,0.108,0.73,0.0258
0.09,0.134,0.776,-0.34
0.0,0.117,0.883,-0.6486
0.139,0.0,0.861,0.4404
0.333,0.239,0.427,0.0258
0.0,0.0,1.0,0.0
0.068,0.045,0.887,0.058
0.153,0.37,0.476,-0.6249
0.0,0.126,0.874,-0.3818
0.239,0.089,0.672,0.6652
0.0,0.381,0.619,-0.5709
0.0,0.457,0.543,-0.6369
0.0,0.394,0.606,-0.5994
0.0,0.151,0.849,-0.765
0.165,0.154,0.681,0.1436
0.201,0.316,0.483,-0.6249
0.0,0.264,0.736,-0.6486
0.193,0.235,0.571,-0.8176
0.056,0.0,0.944,0.0772
0.207,0.136,0.658,0.3515
0.0,0.298,0.702,-0.5267
0.0,0.0,1.0,0.0
0.186,0.195,0.619,-0.0377
0.158,0.0,0.842,0.4588
0.0,0.281,0.719,-0.6486
0.0,0.0,1.0,0.0
0.0,0.229,0.771,-0.7227
0.0,0.642,0.358,-0.8004
0.282,0.346,0.371,-0.1513
0.183,0.252,0.565,-0.743
0.298,0.12,0.583,0.6705
0.121,0.0,0.879,0.5267
0.0,0.286,0.714,-0.5574
0.0,0.286,0.714,-0.6818
0.096,0.174,0.73,-0.5719
0.153,0.124,0.723,0.2732
0.0,0.0,1.0,0.0
0.0,0.31,0.69,-0.9522
0.308,0.168,0.524,0.5879
0.052,0.064,0.884,-0.0772
0.083,0.214,0.703,-0.703
0.056,0.135,0.809,-0.5413
0.031,0.287,0.682,-0.9169
0.298,0.0,0.702,0.8847
0.0,0.615,0.385,-0.9371
0.394,0.0,0.606,0.0772
0.0,0.082,0.918,-0.4898
0.0,0.121,0.879,-0.296
0.097,0.155,0.748,-0.34
0.322,0.108,0.57,0.8591
0.221,0.199,0.579,0.088
0.295,0.0,0.705,0.4449
0.1,0.07,0.831,0.2263
0.142,0.1,0.758,0.2263
0.135,0.271,0.594,-0.7269
0.0,0.0,1.0,0.0
0.0,0.0,1.0,0.0
0.0,0.552,0.448,-0.8126
0.123,0.226,0.652,-0.6249
0.0,0.186,0.814,-0.4549
0.03,0.355,0.615,-0.9795
0.112,0.162,0.726,-0.2263
0.21,0.246,0.543,-0.25
0.0,0.127,0.873,-0.5423
0.075,0.104,0.821,-0.3818
0.0,0.171,0.829,-0.5423
0.212,0.364,0.424,-0.4215
0.157,0.0,0.843,0.0772
0.229,0.522,0.249,-0.5478
